Provider Id,Hospital Name,Zipcode,Score,Score Range,Rank,Rank Range,Function,City,State,Score Percentile,Rank Percentile
370139,PERRY MEMORIAL HOSPITAL,73077,2.3,3,14,22,Imaging,PERRY,OK,0.766666667,0.636363636
370149,ST ANTHONY SHAWNEE HOSPITAL,74804,2.2,3,11,21,Complications,SHAWNEE,OK,0.733333333,0.523809524
370149,ST ANTHONY SHAWNEE HOSPITAL,74804,2.2,3,24,34,Consumer Satisfaction,SHAWNEE,OK,0.733333333,0.705882353
370149,ST ANTHONY SHAWNEE HOSPITAL,74804,4,5,72,91,Star Ratings,SHAWNEE,OK,0.8,0.791208791
370149,ST ANTHONY SHAWNEE HOSPITAL,74804,2.3,3,6,10,Payments,SHAWNEE,OK,0.766666667,0.6
370149,ST ANTHONY SHAWNEE HOSPITAL,74804,3,3,22,22,Imaging,SHAWNEE,OK,1,1
370149,ST ANTHONY SHAWNEE HOSPITAL,74804,2.5,3,373,687,Timeliness,SHAWNEE,OK,0.833333333,0.54294032
370149,ST ANTHONY SHAWNEE HOSPITAL,74804,2,3,15,27,Infections,SHAWNEE,OK,0.666666667,0.555555556
370149,ST ANTHONY SHAWNEE HOSPITAL,74804,1.3,2,8,20,Structural,SHAWNEE,OK,0.65,0.4
370149,ST ANTHONY SHAWNEE HOSPITAL,74804,2,3,31,57,Readmission & Death,SHAWNEE,OK,0.666666667,0.543859649
370153,ELKVIEW GENERAL HOSPITAL,73651,4.3,5,77,91,Star Ratings,HOBART,OK,0.86,0.846153846
370153,ELKVIEW GENERAL HOSPITAL,73651,3,3,22,22,Imaging,HOBART,OK,1,1
370153,ELKVIEW GENERAL HOSPITAL,73651,2.1,3,21,34,Consumer Satisfaction,HOBART,OK,0.7,0.617647059
370153,ELKVIEW GENERAL HOSPITAL,73651,1.5,2,12,20,Structural,HOBART,OK,0.75,0.6
370153,ELKVIEW GENERAL HOSPITAL,73651,2,3,15,27,Infections,HOBART,OK,0.666666667,0.555555556
370153,ELKVIEW GENERAL HOSPITAL,73651,2,3,5,10,Payments,HOBART,OK,0.666666667,0.5
370153,ELKVIEW GENERAL HOSPITAL,73651,2,3,31,57,Readmission & Death,HOBART,OK,0.666666667,0.543859649
370153,ELKVIEW GENERAL HOSPITAL,73651,2,3,9,21,Complications,HOBART,OK,0.666666667,0.428571429
370153,ELKVIEW GENERAL HOSPITAL,73651,2.3,3,202,687,Timeliness,HOBART,OK,0.766666667,0.294032023
370156,PAULS VALLEY GENERAL HOSPITAL,73075,3,3,10,10,Payments,PAULS VALLEY,OK,1,1
370156,PAULS VALLEY GENERAL HOSPITAL,73075,1.8,2,18,20,Structural,PAULS VALLEY,OK,0.9,0.9
370156,PAULS VALLEY GENERAL HOSPITAL,73075,3,3,22,22,Imaging,PAULS VALLEY,OK,1,1
370156,PAULS VALLEY GENERAL HOSPITAL,73075,2.5,3,377,687,Timeliness,PAULS VALLEY,OK,0.833333333,0.548762737
370156,PAULS VALLEY GENERAL HOSPITAL,73075,2,3,31,57,Readmission & Death,PAULS VALLEY,OK,0.666666667,0.543859649
370156,PAULS VALLEY GENERAL HOSPITAL,73075,2,3,9,21,Complications,PAULS VALLEY,OK,0.666666667,0.428571429
370156,PAULS VALLEY GENERAL HOSPITAL,73075,1.9,3,8,34,Consumer Satisfaction,PAULS VALLEY,OK,0.633333333,0.235294118
370158,PURCELL MUNICIPAL HOSPITAL,73080,2.5,3,8,10,Payments,PURCELL,OK,0.833333333,0.8
370158,PURCELL MUNICIPAL HOSPITAL,73080,2.2,3,24,34,Consumer Satisfaction,PURCELL,OK,0.733333333,0.705882353
370158,PURCELL MUNICIPAL HOSPITAL,73080,3,3,22,22,Imaging,PURCELL,OK,1,1
370158,PURCELL MUNICIPAL HOSPITAL,73080,3.8,5,66,91,Star Ratings,PURCELL,OK,0.76,0.725274725
370158,PURCELL MUNICIPAL HOSPITAL,73080,1.5,2,12,20,Structural,PURCELL,OK,0.75,0.6
370158,PURCELL MUNICIPAL HOSPITAL,73080,2,3,31,57,Readmission & Death,PURCELL,OK,0.666666667,0.543859649
370158,PURCELL MUNICIPAL HOSPITAL,73080,2,3,9,21,Complications,PURCELL,OK,0.666666667,0.428571429
370158,PURCELL MUNICIPAL HOSPITAL,73080,2.3,3,237,687,Timeliness,PURCELL,OK,0.766666667,0.344978166
370166,WAGONER COMMUNITY HOSPITAL,74467,1.8,2,18,20,Structural,WAGONER,OK,0.9,0.9
370166,WAGONER COMMUNITY HOSPITAL,74467,2.4,3,341,687,Timeliness,WAGONER,OK,0.8,0.49636099
370166,WAGONER COMMUNITY HOSPITAL,74467,2,3,5,10,Payments,WAGONER,OK,0.666666667,0.5
370166,WAGONER COMMUNITY HOSPITAL,74467,2,3,31,57,Readmission & Death,WAGONER,OK,0.666666667,0.543859649
370166,WAGONER COMMUNITY HOSPITAL,74467,2,3,9,21,Complications,WAGONER,OK,0.666666667,0.428571429
370166,WAGONER COMMUNITY HOSPITAL,74467,2.7,5,35,91,Star Ratings,WAGONER,OK,0.54,0.384615385
370166,WAGONER COMMUNITY HOSPITAL,74467,1.8,3,5,34,Consumer Satisfaction,WAGONER,OK,0.6,0.147058824
370166,WAGONER COMMUNITY HOSPITAL,74467,1.7,3,6,22,Imaging,WAGONER,OK,0.566666667,0.272727273
370166,WAGONER COMMUNITY HOSPITAL,74467,1,3,1,27,Infections,WAGONER,OK,0.333333333,0.037037037
370169,EPIC MEDICAL CENTER,74432,1.8,2,18,20,Structural,EUFAULA,OK,0.9,0.9
370169,EPIC MEDICAL CENTER,74432,2.7,3,538,687,Timeliness,EUFAULA,OK,0.9,0.783114993
370169,EPIC MEDICAL CENTER,74432,2.1,3,18,34,Consumer Satisfaction,EUFAULA,OK,0.7,0.529411765
370169,EPIC MEDICAL CENTER,74432,2,3,5,10,Payments,EUFAULA,OK,0.666666667,0.5
370169,EPIC MEDICAL CENTER,74432,2,3,31,57,Readmission & Death,EUFAULA,OK,0.666666667,0.543859649
370169,EPIC MEDICAL CENTER,74432,2,3,9,21,Complications,EUFAULA,OK,0.666666667,0.428571429
370170,USPHS LAWTON INDIAN HOSPITAL,73507,2,2,20,20,Structural,LAWTON,OK,1,1
370170,USPHS LAWTON INDIAN HOSPITAL,73507,2.3,3,264,687,Timeliness,LAWTON,OK,0.766666667,0.384279476
370170,USPHS LAWTON INDIAN HOSPITAL,73507,2,3,31,57,Readmission & Death,LAWTON,OK,0.666666667,0.543859649
370170,USPHS LAWTON INDIAN HOSPITAL,73507,2,3,9,21,Complications,LAWTON,OK,0.666666667,0.428571429
370170,USPHS LAWTON INDIAN HOSPITAL,73507,1.9,3,8,34,Consumer Satisfaction,LAWTON,OK,0.633333333,0.235294118
370171,W W HASTINGS INDIAN HOSPITAL,74464,3,3,10,10,Payments,TAHLEQUAH,OK,1,1
370171,W W HASTINGS INDIAN HOSPITAL,74464,2,2,20,20,Structural,TAHLEQUAH,OK,1,1
370171,W W HASTINGS INDIAN HOSPITAL,74464,3.8,5,67,91,Star Ratings,TAHLEQUAH,OK,0.76,0.736263736
370171,W W HASTINGS INDIAN HOSPITAL,74464,2.6,3,449,687,Timeliness,TAHLEQUAH,OK,0.866666667,0.65356623
370171,W W HASTINGS INDIAN HOSPITAL,74464,2.1,3,18,34,Consumer Satisfaction,TAHLEQUAH,OK,0.7,0.529411765
370171,W W HASTINGS INDIAN HOSPITAL,74464,2,3,15,27,Infections,TAHLEQUAH,OK,0.666666667,0.555555556
370171,W W HASTINGS INDIAN HOSPITAL,74464,2,3,31,57,Readmission & Death,TAHLEQUAH,OK,0.666666667,0.543859649
370171,W W HASTINGS INDIAN HOSPITAL,74464,2,3,9,21,Complications,TAHLEQUAH,OK,0.666666667,0.428571429
370172,CHOCTAW NATION HEALTH SERVICES AUTHORITY,74571,3,3,10,10,Payments,TALIHINA,OK,1,1
370172,CHOCTAW NATION HEALTH SERVICES AUTHORITY,74571,2,2,20,20,Structural,TALIHINA,OK,1,1
370172,CHOCTAW NATION HEALTH SERVICES AUTHORITY,74571,2.9,3,678,687,Timeliness,TALIHINA,OK,0.966666667,0.986899563
370172,CHOCTAW NATION HEALTH SERVICES AUTHORITY,74571,2.2,3,26,34,Consumer Satisfaction,TALIHINA,OK,0.733333333,0.764705882
370172,CHOCTAW NATION HEALTH SERVICES AUTHORITY,74571,4.1,5,73,91,Star Ratings,TALIHINA,OK,0.82,0.802197802
370172,CHOCTAW NATION HEALTH SERVICES AUTHORITY,74571,2,3,15,27,Infections,TALIHINA,OK,0.666666667,0.555555556
370172,CHOCTAW NATION HEALTH SERVICES AUTHORITY,74571,2,3,31,57,Readmission & Death,TALIHINA,OK,0.666666667,0.543859649
370172,CHOCTAW NATION HEALTH SERVICES AUTHORITY,74571,2,3,9,21,Complications,TALIHINA,OK,0.666666667,0.428571429
370173,CLAREMORE INDIAN HOSPITAL,74017,2,2,20,20,Structural,CLAREMORE,OK,1,1
370173,CLAREMORE INDIAN HOSPITAL,74017,3.5,5,58,91,Star Ratings,CLAREMORE,OK,0.7,0.637362637
370173,CLAREMORE INDIAN HOSPITAL,74017,2,3,15,27,Infections,CLAREMORE,OK,0.666666667,0.555555556
370173,CLAREMORE INDIAN HOSPITAL,74017,2,3,5,10,Payments,CLAREMORE,OK,0.666666667,0.5
370173,CLAREMORE INDIAN HOSPITAL,74017,2,3,12,34,Consumer Satisfaction,CLAREMORE,OK,0.666666667,0.352941176
370173,CLAREMORE INDIAN HOSPITAL,74017,2,3,31,57,Readmission & Death,CLAREMORE,OK,0.666666667,0.543859649
370173,CLAREMORE INDIAN HOSPITAL,74017,2,3,9,21,Complications,CLAREMORE,OK,0.666666667,0.428571429
370173,CLAREMORE INDIAN HOSPITAL,74017,1.8,3,6,687,Timeliness,CLAREMORE,OK,0.6,0.008733624
370178,MEMORIAL HOSPITAL,74960,2.5,3,8,10,Payments,STILWELL,OK,0.833333333,0.8
370178,MEMORIAL HOSPITAL,74960,3,3,22,22,Imaging,STILWELL,OK,1,1
370178,MEMORIAL HOSPITAL,74960,1.5,2,12,20,Structural,STILWELL,OK,0.75,0.6
370178,MEMORIAL HOSPITAL,74960,2.5,3,384,687,Timeliness,STILWELL,OK,0.833333333,0.558951965
370178,MEMORIAL HOSPITAL,74960,2,3,15,27,Infections,STILWELL,OK,0.666666667,0.555555556
370178,MEMORIAL HOSPITAL,74960,2,3,13,34,Consumer Satisfaction,STILWELL,OK,0.666666667,0.382352941
370178,MEMORIAL HOSPITAL,74960,2,3,31,57,Readmission & Death,STILWELL,OK,0.666666667,0.543859649
370178,MEMORIAL HOSPITAL,74960,2.9,5,41,91,Star Ratings,STILWELL,OK,0.58,0.450549451
370178,MEMORIAL HOSPITAL,74960,2,3,9,21,Complications,STILWELL,OK,0.666666667,0.428571429
370180,CHICKASAW NATION MEDICAL CENTER,74820,2,2,20,20,Structural,ADA,OK,1,1
370180,CHICKASAW NATION MEDICAL CENTER,74820,2.3,3,28,34,Consumer Satisfaction,ADA,OK,0.766666667,0.823529412
370180,CHICKASAW NATION MEDICAL CENTER,74820,4.4,5,81,91,Star Ratings,ADA,OK,0.88,0.89010989
370180,CHICKASAW NATION MEDICAL CENTER,74820,2.8,3,647,687,Timeliness,ADA,OK,0.933333333,0.941775837
370180,CHICKASAW NATION MEDICAL CENTER,74820,2.5,3,8,10,Payments,ADA,OK,0.833333333,0.8
370180,CHICKASAW NATION MEDICAL CENTER,74820,2,3,15,27,Infections,ADA,OK,0.666666667,0.555555556
370180,CHICKASAW NATION MEDICAL CENTER,74820,2,3,31,57,Readmission & Death,ADA,OK,0.666666667,0.543859649
370180,CHICKASAW NATION MEDICAL CENTER,74820,2,3,9,21,Complications,ADA,OK,0.666666667,0.428571429
370190,SOUTHWESTERN REGIONAL MEDICAL CENTER,74133,4.9,5,90,91,Star Ratings,TULSA,OK,0.98,0.989010989
370190,SOUTHWESTERN REGIONAL MEDICAL CENTER,74133,2.3,3,19,27,Infections,TULSA,OK,0.766666667,0.703703704
370190,SOUTHWESTERN REGIONAL MEDICAL CENTER,74133,2.3,3,30,34,Consumer Satisfaction,TULSA,OK,0.766666667,0.882352941
370190,SOUTHWESTERN REGIONAL MEDICAL CENTER,74133,3,3,22,22,Imaging,TULSA,OK,1,1
370190,SOUTHWESTERN REGIONAL MEDICAL CENTER,74133,1.5,2,12,20,Structural,TULSA,OK,0.75,0.6
370190,SOUTHWESTERN REGIONAL MEDICAL CENTER,74133,2.4,3,302,687,Timeliness,TULSA,OK,0.8,0.439592431
370190,SOUTHWESTERN REGIONAL MEDICAL CENTER,74133,2,3,31,57,Readmission & Death,TULSA,OK,0.666666667,0.543859649
370190,SOUTHWESTERN REGIONAL MEDICAL CENTER,74133,2,3,9,21,Complications,TULSA,OK,0.666666667,0.428571429
370192,NORTHWEST SURGICAL HOSPITAL,73120,1.8,2,18,20,Structural,OKLAHOMA CITY,OK,0.9,0.9
370192,NORTHWEST SURGICAL HOSPITAL,73120,2.5,3,434,687,Timeliness,OKLAHOMA CITY,OK,0.833333333,0.631732169
370192,NORTHWEST SURGICAL HOSPITAL,73120,2.1,3,16,34,Consumer Satisfaction,OKLAHOMA CITY,OK,0.7,0.470588235
370192,NORTHWEST SURGICAL HOSPITAL,73120,2,3,31,57,Readmission & Death,OKLAHOMA CITY,OK,0.666666667,0.543859649
370192,NORTHWEST SURGICAL HOSPITAL,73120,2,3,9,21,Complications,OKLAHOMA CITY,OK,0.666666667,0.428571429
370192,NORTHWEST SURGICAL HOSPITAL,73120,1.7,3,6,22,Imaging,OKLAHOMA CITY,OK,0.566666667,0.272727273
370199,"LAKESIDE WOMEN'S HOSPITAL, A MEMBER OF INTEGRIS HE",73120,1.8,2,18,20,Structural,OKLAHOMA CITY,OK,0.9,0.9
370199,"LAKESIDE WOMEN'S HOSPITAL, A MEMBER OF INTEGRIS HE",73120,2.2,3,24,34,Consumer Satisfaction,OKLAHOMA CITY,OK,0.733333333,0.705882353
370199,"LAKESIDE WOMEN'S HOSPITAL, A MEMBER OF INTEGRIS HE",73120,2.7,3,557,687,Timeliness,OKLAHOMA CITY,OK,0.9,0.81077147
370199,"LAKESIDE WOMEN'S HOSPITAL, A MEMBER OF INTEGRIS HE",73120,3,3,22,22,Imaging,OKLAHOMA CITY,OK,1,1
370199,"LAKESIDE WOMEN'S HOSPITAL, A MEMBER OF INTEGRIS HE",73120,3.7,5,62,91,Star Ratings,OKLAHOMA CITY,OK,0.74,0.681318681
370199,"LAKESIDE WOMEN'S HOSPITAL, A MEMBER OF INTEGRIS HE",73120,2,3,15,27,Infections,OKLAHOMA CITY,OK,0.666666667,0.555555556
370199,"LAKESIDE WOMEN'S HOSPITAL, A MEMBER OF INTEGRIS HE",73120,2,3,9,21,Complications,OKLAHOMA CITY,OK,0.666666667,0.428571429
370201,SURGICAL HOSPITAL OF OKLAHOMA,73129,2.3,3,33,34,Consumer Satisfaction,OKLAHOMA CITY,OK,0.766666667,0.970588235
370201,SURGICAL HOSPITAL OF OKLAHOMA,73129,1.8,2,18,20,Structural,OKLAHOMA CITY,OK,0.9,0.9
370201,SURGICAL HOSPITAL OF OKLAHOMA,73129,2.7,3,556,687,Timeliness,OKLAHOMA CITY,OK,0.9,0.809315866
370201,SURGICAL HOSPITAL OF OKLAHOMA,73129,2,3,31,57,Readmission & Death,OKLAHOMA CITY,OK,0.666666667,0.543859649
370201,SURGICAL HOSPITAL OF OKLAHOMA,73129,2,3,9,21,Complications,OKLAHOMA CITY,OK,0.666666667,0.428571429
370202,HILLCREST HOSPITAL SOUTH,74133,2.3,3,19,27,Infections,TULSA,OK,0.766666667,0.703703704
370202,HILLCREST HOSPITAL SOUTH,74133,2.3,3,6,10,Payments,TULSA,OK,0.766666667,0.6
370202,HILLCREST HOSPITAL SOUTH,74133,3,3,22,22,Imaging,TULSA,OK,1,1
370202,HILLCREST HOSPITAL SOUTH,74133,1.5,2,12,20,Structural,TULSA,OK,0.75,0.6
370202,HILLCREST HOSPITAL SOUTH,74133,2.4,3,334,687,Timeliness,TULSA,OK,0.8,0.486171761
370202,HILLCREST HOSPITAL SOUTH,74133,2,3,31,57,Readmission & Death,TULSA,OK,0.666666667,0.543859649
370202,HILLCREST HOSPITAL SOUTH,74133,2,3,9,21,Complications,TULSA,OK,0.666666667,0.428571429
370202,HILLCREST HOSPITAL SOUTH,74133,2.3,5,26,91,Star Ratings,TULSA,OK,0.46,0.285714286
370202,HILLCREST HOSPITAL SOUTH,74133,1.8,3,4,34,Consumer Satisfaction,TULSA,OK,0.6,0.117647059
370203,"COMMUNITY HOSPITAL, LLC",73159,2.3,3,30,34,Consumer Satisfaction,OKLAHOMA CITY,OK,0.766666667,0.882352941
370203,"COMMUNITY HOSPITAL, LLC",73159,1.8,2,18,20,Structural,OKLAHOMA CITY,OK,0.9,0.9
370203,"COMMUNITY HOSPITAL, LLC",73159,4,5,72,91,Star Ratings,OKLAHOMA CITY,OK,0.8,0.791208791
370203,"COMMUNITY HOSPITAL, LLC",73159,2,3,15,27,Infections,OKLAHOMA CITY,OK,0.666666667,0.555555556
370203,"COMMUNITY HOSPITAL, LLC",73159,2.5,3,16,22,Imaging,OKLAHOMA CITY,OK,0.833333333,0.727272727
370203,"COMMUNITY HOSPITAL, LLC",73159,2,3,31,57,Readmission & Death,OKLAHOMA CITY,OK,0.666666667,0.543859649
370203,"COMMUNITY HOSPITAL, LLC",73159,2,3,9,21,Complications,OKLAHOMA CITY,OK,0.666666667,0.428571429
370203,"COMMUNITY HOSPITAL, LLC",73159,2.2,3,139,687,Timeliness,OKLAHOMA CITY,OK,0.733333333,0.202328967
370206,OKLAHOMA SPINE HOSPITAL,73134,4.9,5,90,91,Star Ratings,OKLAHOMA CITY,OK,0.98,0.989010989
370206,OKLAHOMA SPINE HOSPITAL,73134,2.3,3,33,34,Consumer Satisfaction,OKLAHOMA CITY,OK,0.766666667,0.970588235
370206,OKLAHOMA SPINE HOSPITAL,73134,2,2,20,20,Structural,OKLAHOMA CITY,OK,1,1
370206,OKLAHOMA SPINE HOSPITAL,73134,2,3,15,27,Infections,OKLAHOMA CITY,OK,0.666666667,0.555555556
370206,OKLAHOMA SPINE HOSPITAL,73134,2,3,31,57,Readmission & Death,OKLAHOMA CITY,OK,0.666666667,0.543859649
370206,OKLAHOMA SPINE HOSPITAL,73134,2,3,9,21,Complications,OKLAHOMA CITY,OK,0.666666667,0.428571429
370206,OKLAHOMA SPINE HOSPITAL,73134,2.1,3,136,687,Timeliness,OKLAHOMA CITY,OK,0.7,0.197962154
370210,"OKLAHOMA SURGICAL HOSPITAL, LLC",74137,2.3,3,33,34,Consumer Satisfaction,TULSA,OK,0.766666667,0.970588235
370210,"OKLAHOMA SURGICAL HOSPITAL, LLC",74137,4.8,5,87,91,Star Ratings,TULSA,OK,0.96,0.956043956
370210,"OKLAHOMA SURGICAL HOSPITAL, LLC",74137,1.8,2,18,20,Structural,TULSA,OK,0.9,0.9
370210,"OKLAHOMA SURGICAL HOSPITAL, LLC",74137,3,3,22,22,Imaging,TULSA,OK,1,1
370210,"OKLAHOMA SURGICAL HOSPITAL, LLC",74137,2.6,3,483,687,Timeliness,TULSA,OK,0.866666667,0.703056769
370210,"OKLAHOMA SURGICAL HOSPITAL, LLC",74137,1.7,3,9,27,Infections,TULSA,OK,0.566666667,0.333333333
370210,"OKLAHOMA SURGICAL HOSPITAL, LLC",74137,1.7,3,5,21,Complications,TULSA,OK,0.566666667,0.238095238
370210,"OKLAHOMA SURGICAL HOSPITAL, LLC",74137,1.5,3,3,57,Readmission & Death,TULSA,OK,0.5,0.052631579
370211,INTEGRIS CANADIAN VALLEY  HOSPITAL,73099,3,3,22,22,Imaging,YUKON,OK,1,1
370211,INTEGRIS CANADIAN VALLEY  HOSPITAL,73099,1.5,2,12,20,Structural,YUKON,OK,0.75,0.6
370211,INTEGRIS CANADIAN VALLEY  HOSPITAL,73099,3.6,5,60,91,Star Ratings,YUKON,OK,0.72,0.659340659
370211,INTEGRIS CANADIAN VALLEY  HOSPITAL,73099,2.5,3,402,687,Timeliness,YUKON,OK,0.833333333,0.585152838
370211,INTEGRIS CANADIAN VALLEY  HOSPITAL,73099,2.1,3,16,34,Consumer Satisfaction,YUKON,OK,0.7,0.470588235
370211,INTEGRIS CANADIAN VALLEY  HOSPITAL,73099,2,3,15,27,Infections,YUKON,OK,0.666666667,0.555555556
370211,INTEGRIS CANADIAN VALLEY  HOSPITAL,73099,2,3,5,10,Payments,YUKON,OK,0.666666667,0.5
370211,INTEGRIS CANADIAN VALLEY  HOSPITAL,73099,2,3,31,57,Readmission & Death,YUKON,OK,0.666666667,0.543859649
370211,INTEGRIS CANADIAN VALLEY  HOSPITAL,73099,2,3,9,21,Complications,YUKON,OK,0.666666667,0.428571429
370215,OKLAHOMA HEART HOSPITAL,73120,5,5,91,91,Star Ratings,OKLAHOMA CITY,OK,1,1
370215,OKLAHOMA HEART HOSPITAL,73120,2.3,3,33,34,Consumer Satisfaction,OKLAHOMA CITY,OK,0.766666667,0.970588235
370215,OKLAHOMA HEART HOSPITAL,73120,2.8,3,598,687,Timeliness,OKLAHOMA CITY,OK,0.933333333,0.870451237
370215,OKLAHOMA HEART HOSPITAL,73120,3,3,22,22,Imaging,OKLAHOMA CITY,OK,1,1
370215,OKLAHOMA HEART HOSPITAL,73120,2,3,15,27,Infections,OKLAHOMA CITY,OK,0.666666667,0.555555556
370215,OKLAHOMA HEART HOSPITAL,73120,2,3,5,10,Payments,OKLAHOMA CITY,OK,0.666666667,0.5
370215,OKLAHOMA HEART HOSPITAL,73120,1.3,2,7,20,Structural,OKLAHOMA CITY,OK,0.65,0.35
370215,OKLAHOMA HEART HOSPITAL,73120,1.8,3,7,21,Complications,OKLAHOMA CITY,OK,0.6,0.333333333
370215,OKLAHOMA HEART HOSPITAL,73120,1.7,3,8,57,Readmission & Death,OKLAHOMA CITY,OK,0.566666667,0.140350877
370216,TULSA SPINE & SPECIALTY HOSPITAL,74132,2.3,3,33,34,Consumer Satisfaction,TULSA,OK,0.766666667,0.970588235
370216,TULSA SPINE & SPECIALTY HOSPITAL,74132,4.8,5,88,91,Star Ratings,TULSA,OK,0.96,0.967032967
370216,TULSA SPINE & SPECIALTY HOSPITAL,74132,1.8,2,18,20,Structural,TULSA,OK,0.9,0.9
370216,TULSA SPINE & SPECIALTY HOSPITAL,74132,3,3,22,22,Imaging,TULSA,OK,1,1
370216,TULSA SPINE & SPECIALTY HOSPITAL,74132,2,3,15,27,Infections,TULSA,OK,0.666666667,0.555555556
370216,TULSA SPINE & SPECIALTY HOSPITAL,74132,2,3,31,57,Readmission & Death,TULSA,OK,0.666666667,0.543859649
370216,TULSA SPINE & SPECIALTY HOSPITAL,74132,2,3,9,21,Complications,TULSA,OK,0.666666667,0.428571429
370216,TULSA SPINE & SPECIALTY HOSPITAL,74132,2.1,3,97,687,Timeliness,TULSA,OK,0.7,0.141193595
370218,"SAINT FRANCIS HOSPITAL SOUTH, LLC",74133,2.6,3,17,22,Imaging,TULSA,OK,0.866666667,0.772727273
370218,"SAINT FRANCIS HOSPITAL SOUTH, LLC",74133,3.3,5,51,91,Star Ratings,TULSA,OK,0.66,0.56043956
370218,"SAINT FRANCIS HOSPITAL SOUTH, LLC",74133,2.4,3,341,687,Timeliness,TULSA,OK,0.8,0.49636099
370218,"SAINT FRANCIS HOSPITAL SOUTH, LLC",74133,1.3,2,8,20,Structural,TULSA,OK,0.65,0.4
370218,"SAINT FRANCIS HOSPITAL SOUTH, LLC",74133,2,3,5,10,Payments,TULSA,OK,0.666666667,0.5
370218,"SAINT FRANCIS HOSPITAL SOUTH, LLC",74133,2,3,12,34,Consumer Satisfaction,TULSA,OK,0.666666667,0.352941176
370218,"SAINT FRANCIS HOSPITAL SOUTH, LLC",74133,2,3,31,57,Readmission & Death,TULSA,OK,0.666666667,0.543859649
370218,"SAINT FRANCIS HOSPITAL SOUTH, LLC",74133,2,3,9,21,Complications,TULSA,OK,0.666666667,0.428571429
370218,"SAINT FRANCIS HOSPITAL SOUTH, LLC",74133,1.5,3,7,27,Infections,TULSA,OK,0.5,0.259259259
370220,ONECORE HEALTH,73109,2.3,3,33,34,Consumer Satisfaction,OKLAHOMA CITY,OK,0.766666667,0.970588235
370220,ONECORE HEALTH,73109,1.8,2,18,20,Structural,OKLAHOMA CITY,OK,0.9,0.9
370220,ONECORE HEALTH,73109,2.8,3,598,687,Timeliness,OKLAHOMA CITY,OK,0.933333333,0.870451237
370220,ONECORE HEALTH,73109,2,3,9,21,Complications,OKLAHOMA CITY,OK,0.666666667,0.428571429
370225,SUMMIT MEDICAL CENTER,73013,2.2,3,22,34,Consumer Satisfaction,EDMOND,OK,0.733333333,0.647058824
370225,SUMMIT MEDICAL CENTER,73013,1.5,2,12,20,Structural,EDMOND,OK,0.75,0.6
370225,SUMMIT MEDICAL CENTER,73013,2.5,3,372,687,Timeliness,EDMOND,OK,0.833333333,0.541484716
370225,SUMMIT MEDICAL CENTER,73013,2,3,31,57,Readmission & Death,EDMOND,OK,0.666666667,0.543859649
370225,SUMMIT MEDICAL CENTER,73013,2,3,9,21,Complications,EDMOND,OK,0.666666667,0.428571429
370225,SUMMIT MEDICAL CENTER,73013,1,3,1,22,Imaging,EDMOND,OK,0.333333333,0.045454545
370227,ST JOHN OWASSO,74055,2.5,3,8,10,Payments,OWASSO,OK,0.833333333,0.8
370227,ST JOHN OWASSO,74055,1.5,2,12,20,Structural,OWASSO,OK,0.75,0.6
370227,ST JOHN OWASSO,74055,2.1,3,16,34,Consumer Satisfaction,OWASSO,OK,0.7,0.470588235
370227,ST JOHN OWASSO,74055,3.4,5,56,91,Star Ratings,OWASSO,OK,0.68,0.615384615
370227,ST JOHN OWASSO,74055,2,3,15,27,Infections,OWASSO,OK,0.666666667,0.555555556
370227,ST JOHN OWASSO,74055,2.6,3,17,22,Imaging,OWASSO,OK,0.866666667,0.772727273
370227,ST JOHN OWASSO,74055,2.4,3,331,687,Timeliness,OWASSO,OK,0.8,0.481804949
370227,ST JOHN OWASSO,74055,2,3,31,57,Readmission & Death,OWASSO,OK,0.666666667,0.543859649
370227,ST JOHN OWASSO,74055,2,3,9,21,Complications,OWASSO,OK,0.666666667,0.428571429
370228,"BAILEY MEDICAL CENTER, LLC",74055,4.8,5,89,91,Star Ratings,OWASSO,OK,0.96,0.978021978
370228,"BAILEY MEDICAL CENTER, LLC",74055,3,3,10,10,Payments,OWASSO,OK,1,1
370228,"BAILEY MEDICAL CENTER, LLC",74055,2.3,3,28,34,Consumer Satisfaction,OWASSO,OK,0.766666667,0.823529412
370228,"BAILEY MEDICAL CENTER, LLC",74055,2.8,3,640,687,Timeliness,OWASSO,OK,0.933333333,0.931586608
370228,"BAILEY MEDICAL CENTER, LLC",74055,1.7,2,14,20,Structural,OWASSO,OK,0.85,0.7
370228,"BAILEY MEDICAL CENTER, LLC",74055,2,3,15,27,Infections,OWASSO,OK,0.666666667,0.555555556
370228,"BAILEY MEDICAL CENTER, LLC",74055,2,3,31,57,Readmission & Death,OWASSO,OK,0.666666667,0.543859649
370228,"BAILEY MEDICAL CENTER, LLC",74055,2,3,9,21,Complications,OWASSO,OK,0.666666667,0.428571429
370228,"BAILEY MEDICAL CENTER, LLC",74055,2,3,10,22,Imaging,OWASSO,OK,0.666666667,0.454545455
370229,SEMINOLE MEDICAL CENTER,74868,1.5,2,12,20,Structural,SEMINOLE,OK,0.75,0.6
370229,SEMINOLE MEDICAL CENTER,74868,3.2,5,49,91,Star Ratings,SEMINOLE,OK,0.64,0.538461538
370229,SEMINOLE MEDICAL CENTER,74868,2,3,5,10,Payments,SEMINOLE,OK,0.666666667,0.5
